stock_0,stock_1,配对系数,已平仓实现收益,总盈亏,entry_level,exit_level,trading_tlist
002657.SZ,600571.SH,0.9018095699759147,0,31.215363595714372,-0.015851925834974183,0.015851925834974183,[Timestamp('2020-01-22 00:00:00')]
002451.SZ,603897.SH,1.164273000260797,1.9576161326802206,-4.91531711377468,-0.024572561174093288,0.024572561174093288,"[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-03-13 00:00:00'), Timestamp('2020-03-24 00:00:00')]"
002736.SZ,600053.SH,0.6492363148652306,0,26.89337225116129,-0.02475676881954762,0.02475676881954762,[Timestamp('2020-01-02 00:00:00')]
300558.SZ,300562.SZ,1.0360771638801654,3.7006937735777954,3.7006937735777954,-0.007897391299960782,0.007897391299960782,"[Timestamp('2020-01-22 00:00:00'), Timestamp('2020-02-20 00:00:00')]"
600794.SH,600165.SH,1.4274427472447866,10.834439705219346,-35.98015246613094,-0.008036737254917214,0.008036737254917214,"[Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-13 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-03-06 00:00:00'), Timestamp('2020-03-09 00:00:00')]"
600184.SH,603933.SH,1.076084276740813,0,-1.9358318454136787,-0.02934816024868914,0.02934816024868914,[Timestamp('2020-01-02 00:00:00')]
300069.SZ,300280.SZ,1.0556619028442589,7.486279316778491,4.5215203240758495,-0.010751137404552163,0.010751137404552163,"[Timestamp('2020-02-21 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-04-27 00:00:00'), Timestamp('2020-04-28 00:00:00')]"
002295.SZ,300499.SZ,0.7390083231083489,0,11.845438036888043,-0.017041594494065698,0.017041594494065698,[Timestamp('2020-01-02 00:00:00')]
formation,2019-01-01,2020-01-01,50.30832932373644,98.65525112342776,transaction,2020-01-01,2020-07-01
002227.SZ,603016.SH,1.116989417540294,9.181657445949062,0.9831871549160508,-0.010041023019887657,0.010041023019887657,"[Timestamp('2020-07-01 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-12-02 00:00:00')]"
002606.SZ,603016.SH,1.1279904699315397,0.0,-5.405072145721671,-0.009685710709706585,0.009685710709706585,[Timestamp('2020-07-01 00:00:00')]
600758.SH,603693.SH,1.0230899264707172,0.0,3.947402163601039,-0.06679521125222317,0.06679521125222317,[Timestamp('2020-07-01 00:00:00')]
